x,Strongly disapprove,disapprove,Neither approve or disapprove,Approve,Strongly Approve
64.46231155778895,0.0637661029112081,0.07532366505392729,0.16200795618867703,0.23482402422009507,0.4640782516260925
64.79899497487438,0.06404437570444213,0.0755387707189937,0.1622895154094231,0.23493258237007258,0.4631947557970685
65.1356783919598,0.06432359176153776,0.07575412192766443,0.16257078078920534,0.23504006405193528,0.4623114414696572
65.47236180904522,0.06460375289435466,0.07596971728078783,0.16285174910762706,0.23514646774316683,0.4614283129740636
65.80904522613065,0.0648848609115218,0.07618555537165898,0.1631324171430178,0.2352517919360574,0.46054537463774403
66.14572864321607,0.06516691761839942,0.07640163478602553,0.163412781672493,0.23535603513773973,0.4596626307853423
66.48241206030151,0.06544992481704132,0.07661795410209365,0.16369283947201452,0.23545919587022435,0.45878008573862616
66.81909547738694,0.06573388430615702,0.0768345118905343,0.16397258731645042,0.23556127267043425,0.457897743816424
67.15577889447236,0.06601879788107355,0.0770513067144903,0.16425202197963534,0.2356622640902395,0.4570156093345613
67.4924623115578,0.06630466733369758,0.0772683371295825,0.16453114023443088,0.2357621686964917,0.45613368660579734
67.82914572864323,0.06659149445247706,0.07748560168391685,0.16480993885278655,0.23586098507105757,0.45525197993976196
68.16582914572865,0.06687928102236339,0.07770309891809192,0.16508841460579948,0.23595871181085293,0.4543704936428923
68.50251256281408,0.06716802882477302,0.07792082736520545,0.1653665642637765,0.23605534752787494,0.4534892320183701
68.8391959798995,0.06745773963754888,0.07813878555086283,0.16564438459629394,0.23615089084923635,0.452608199366058
69.17587939698493,0.06774841523492264,0.07835697199318425,0.1659218723722592,0.23624534041719675,0.45172739998243716
69.51256281407035,0.0680400573874758,0.07857538520281278,0.1661990243599718,0.23633869488919534,0.45084683816054427
69.84924623115577,0.06833266786210145,0.07879402368292261,0.16647583732718485,0.23643095293788235,0.44996651818990874
70.1859296482412,0.06862624842196562,0.07901288592922724,0.1667523080411662,0.23652211325115102,0.4490864443564899
70.52261306532664,0.06892080082646887,0.0792319704299885,0.16702843326875955,0.2366121745321682,0.4482066209426149
70.85929648241206,0.0692163268312076,0.07945127566602467,0.16730420977644705,0.2367011354994053,0.4473270522269154
71.19597989949749,0.0695128281879354,0.07967080011071988,0.1675796343304104,0.23678899488666855,0.4464477424842658
71.53266331658293,0.06981030664452428,0.07989054223003325,0.1678547036965924,0.23687575144312906,0.445568695985721
71.86934673366835,0.07010876394492581,0.0801105004825083,0.16812941464075964,0.23696140393335274,0.4446899169984535
72.20603015075378,0.07040820182913254,0.08033067331928245,0.16840376392856388,0.23704595113732913,0.443811409785692
72.5427135678392,0.070708622033139,0.08055105918409665,0.16867774832560473,0.2371293918505007,0.44293317860665893
72.87939698492463,0.07101002628890261,0.08077165651330616,0.16895136459749116,0.23721172488379144,0.4420552277165086
73.21608040201005,0.07131241632430499,0.08099246373588956,0.1692246095099051,0.23729294906363496,0.4411775613662654
